x,y,n
44.13542337,-13.10971477,Persuasion: With a Memoir of Jane Austen
-24.22593967,-44.33599009,Emma (Penguin Classics)
-34.80550815,7.897226396,Jane Eyre (Penguin Classics)
35.78136993,-20.42289412,The Moonstone (Penguin Classics)
-19.24773323,20.35584229,Mansfield Park (Penguin Classics)
-47.55220506,5.465888287,Gulliver's Travels (Penguin Classics)
18.318383,-28.53599003,Hard Times for These Times (English Library)
21.81038249,18.27235706,Sense and Sensibility (Penguin Classics)
-56.43695944,-20.23937949,"Pride and Prejudice (The Penguin English Library, El 72)"
12.37360737,-69.16382728,Northanger Abbey (English Library)
-51.47591744,35.6386185,The Woman in White (The Penguin English Library)
-18.6169932,11.90549146,"The Strange Case of Dr. Jekyll and Mr. Hyde, and Other Stories (The Penguin English Library)"
49.92744325,57.84359474,Mill on the Floss (Penguin Classics)
-44.74869788,11.56900634,Jude the Obscure (English Library)
-32.30432052,-73.94813713,Tess of the D'Urbervilles (Penguin Classics)
-38.64569234,3.875439826,The Picture of Dorian Gray (Penguin Classic)
22.48432206,18.97366324,The Portrait of a Lady (Penguin Classics)
51.23124485,6.519673778,"The Fall of the House of Usher and Other Writings: Poems, Tales, Essays and Reviews (Penguin Classics)"
45.47025347,65.04283386,Frankenstein or the Modern Prometheus (Penguin Classics)
-7.723009062,33.55672492,Jane Eyre (Penguin Classics)
1.299930418,-81.50756736,Wuthering Heights (Penguin Classics)
24.43719551,21.70728732,Sense and Sensibility
-18.83804384,-18.60026404,Great Expectations
33.56309617,-7.41747862,The Odyssey (Classics S.)
-29.78203878,3.634678405,The Theban Plays (Penguin Classics)
51.44578461,-20.47301024,Candide (Penguin Classics)
48.80484053,-46.71096856,"The Canterbury Tales, in Modern English"
-10.76418963,-33.46894388,The Last Days of Socrates
35.75181779,-25.39878476,Anna Karenina (Penguin Classics)
6.864736315,-23.67566793,The Epic of Gilgamesh: An English Version With an Introduction (Penguin Classics)
-18.06812003,28.57818076,The Prince (Penguin Classics)
4.926432148,-1.014685391,Confessions (Classics S.)
-12.47633102,-81.4002865,Utopia (Penguin Classics)
-11.00046087,57.54995753,War and Peace (Penguin Classics)
63.25013928,19.92038558,"Three Theban Plays, The"
-37.0698715,-10.44849402,The Odyssey (Penguin Classics)
21.77342457,39.97922438,Madame Bovary
-64.19277806,-32.77505306,Pygmalion : A Romance in Five Acts
74.71178828,33.57417348,Death of A Salesman
-44.44851358,-12.06630005,The Crucible: A Play in Four Acts (Penguin Plays)
3.609960307,10.74198818,Emma (Penguin Popular Classics)
-22.69577775,17.59366161,Wuthering Heights (Penguin Popular Classics)
10.13173496,-15.96262424,Tess of the Durbervilles
35.28775144,-0.256154014,0 Pride and Prejudice (Penguin Popular Classics)
7.778097507,-28.81840516,The Woman in White (Penguin Popular Classics)
-62.34252527,-11.61316926,Picture of Dorian Gray
57.43576763,43.68106356,Sense and Sensibility (Penguin Popular Classics)
11.87515922,-70.36804037,Far from the Madding Crowd (Penguin Popular Classics)
-17.51333655,21.22074464,Ivanhoe (Penguin Popular Classics)
30.66036446,46.0488594,Dracula (Penguin Popular Classics)
-25.98004347,13.22868186,Mansfield Park (Penguin Popular Classics)
36.92724534,-11.34078844,Northanger Abbey (Penguin Popular Classics)
33.63627193,25.96756412,The Scarlet Letter (Penguin Popular Classics)
29.77415476,16.04020336,Alice's Adventures in Wonderland (Penguin Popular Classics)
49.43141092,2.279111539,"Three Men in a Boat, to Say Nothing of the Dog! (Penguin Popular Classics)"
-70.13516217,31.5163182,The Diary of a Nobody (Penguin Popular Classics)
63.8840375,-26.15062288,Scottish Folk and Fairy Tales (Penguin Popular Classics)
51.38386471,-18.95442881,To the Lighthouse (Penguin Popular Classics)
27.42572094,21.60101015,The Dubliners (Penguin Popular Classics)
-10.34839186,49.81742733,A Portrait of the Artist as a Young Man (Penguin Popular Classics)
-71.22140717,-24.14653259,Chocolat
51.69065148,24.34557706,Bridget Jones's Diary
-16.75825971,-53.28276724,After Life
-50.91269724,-17.85766644,Welcome to My Planet: Where English Is Sometimes Spoken
-64.4173412,26.23375527,In the Heart of the Sea: The Tragedy of the Whaleship Essex
12.23926243,18.77886411,Cherry: A Memoir
-5.118880026,-65.98681645,Pants on Fire
-20.24045122,19.3444473,About a Boy
7.88156651,1.621278415,Vineland
26.73548953,12.44198785,The BFG
-28.13817536,9.864067507,Matilda
40.04252347,60.52450308,The Twits (Puffin Novels)
19.13194647,16.56490104,The Witches (Puffin Novels)
54.88277812,11.50957964,Charlie and the Great Glass Elevator (Puffin Novels)
-46.91948967,-21.33848374,Danny the Champion of the World (Puffin Novels)
57.6742045,38.91011619,Charlie and the Chocolate Factory (Puffin Novels)
-77.01259334,-13.23196059,Speak
39.04839205,40.1042837,My Side of the Mountain
-41.79133123,13.78714925,The Chelsea Girl Murders (Robin Hudson Mysteries (Paperback))
2.206833171,50.07460774,Icy Sparks
10.36378294,-33.166913,Cause Celeb
33.98747605,28.76934206,A Heart of Stone
51.0573026,3.68361973,After You'd Gone
-35.56084356,-22.28194296,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)"
1.585866554,16.09138291,The Florabama Ladies' Auxiliary
-55.15562193,24.68573658,My Little Blue Dress
-14.57019139,-22.62970867,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002)
-21.81006039,-12.17658829,Ex Libris
-27.49827736,-24.74595271,Miss Julia Takes over
-35.67808281,-49.01948778,Our Lady of the Lost and Found: A Novel
69.34594566,-1.477271878,Year of Wonders
-71.69070065,-42.30139389,Salt: A World History
65.55804966,9.795719322,The Secret Life of Bees
-46.99774256,14.35671384,The Eyre Affair: A Novel
-64.66232234,-41.93921847,The Passion of Artemisia
-16.16016777,-66.26736517,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
-22.75949453,-10.75300307,The Shape of Water
-11.21448762,-60.46959441,In This Mountain (Mitford Years (Paperback))
-26.43902927,1.41026086,"Mary, Called Magdalene"
9.798410918,51.91529182,A Noble Radiance
79.23825288,7.430354573,"Coffee, Tea or Me? The Uninhibited Memoirs of Two Airline Stewardesses"
9.640711048,15.02773497,Michelangelo and the Pope's Ceiling
-55.74572047,-22.42950337,Revenge of the Middle-Aged Woman
-30.63751945,46.15607948,Lost in a Good Book (Thursday Next Novels (Penguin Books))
9.938407775,-52.15252753,East of Eden (Oprah's Book Club)
27.2374227,-6.684137647,Big Fish
-59.07011074,-2.646363236,"Crown Duel (Smith, Sherwood. Crown and Court Duet, Bk. 1-2.)"
16.77761494,-13.15941319,The Adventures of Huckleberry Finn (Penguin Classics)
-55.14112984,-39.86471267,The Corner Garden
-53.86960596,-7.364788489,Anna Karenina (Oprah's Book Club)
-4.129376758,14.16492938,\
-42.37213299,2.212010424,Snow Falling on Cedars
3.030067967,4.177233809,The Island of the Day Before
24.99011136,-23.43188176,East of the Mountains
-13.82162861,1.583490344,The Magician's Assistant
-0.434860557,5 -67.43769302401,57 The Telling
35.38437478,2.639431643,Odd Girl Out: The Hidden Culture of Aggression in Girls
39.5118925,-36.89417291,Slammerkin
-32.45522544,-21.9244718,Baudolino
4.905109571,37.32801436,The Crimson Petal and the White
12.76207986,67.74652414,Life of Pi
8.190475247,3.748584336,Q
22.24140933,-10.46868824,Codex
3.37583746,61.81187259,Foucault's Pendulum
-11.41780328,-74.88555862,The Name of the Rose
10.17088362,-20.43020562,Possessing the Secret of Joy
39.3993541,-7.064614457,Where Is Joe Merchant?: A Novel Tale
30.83843391,54.33759063,A Break with Charity: A Story about the Salem Witch Trials
8.360075777,13.14562247,So You Want to Be a Wizard (Young Wizards (Paperback))
4.096478616,-43.35692233,Half Magic
16.69299648,65.55259088,The Whale Rider
-18.78018002,-46.3166071,So You Want to Be a Wizard: The First Book in the Young Wizards Series
-55.73580015,-2.512963705,Deep Wizardry: The Second Book in the Young Wizards Series
23.75025871,30.19687486,"Mary, Bloody Mary: A Young Royals Book"
-17.82964379,18.76841711,The Napping House
-26.29317541,-13.84708564,The Name of the Rose: including Postscript to the Name of the Rose
17.69386536,-63.5911146,Winter's Tale
-4.44696542,12.00351517,All the King's Men (Harvest Book)
-18.69445622,-9.217200808,Baltasar and Blimunda
7.369677892,-5.077286374,Mister Sandman (Harvest Book)
30.1181236,27.32333599,Eden Close
39.11932935,3.349404425,The Magician's Assistant
44.10910643,-30.78913883,The Seville Communion
36.27989605,-57.67900819,Where or When  : A Novel
16.00179564,-26.8171154,The Fencing Master: A Novel
24.36294373,34.8432296,Strange Fits of Passion: A Novel
-21.74053675,-7.51656661,"The Worst Day of My Life, So Far"
29.90919535,5.741340901,The Peppered Moth
27.21118843,-40.91571038,Slammerkin
69.33988336,42.02849898,Blindness (Harvest Book)
16.13554743,35.64807231,Eucalyptus: A Novel
65.73183805,-30.25900332,Ladies' Night at Finbar's Hotel
47.04787058,-38.388382,All the Names
20.5577082,-10.21176673,East of the Mountains (Vintage Contemporaries (Paperback))
45.89402912,5.181449702,Under the Skin: A Novel
-9.711399162,-72.37423749,The Little Prince
-27.08189887,-50.03277695,The Honey Thief
37.91578979,-46.11787342,Life of Pi
4.58558983,17.683673,Solaris
34.51352467,-3.201656157,The Crimson Petal and the White
-40.0870059,-29.45270778,Baudolino
3.167963368,-39.4888153,The Time Traveler's Wife (Harvest Book)
76.87922281,-22.88705813,Vernon God Little
-9.952258441,17.94683032,Life of Pi : Student Edition
32.33938015,-17.27622912,The Baron in the Trees
-12.8743095,14.01086621,The Diary of Anais Nin: Vol. 1 (1931-1934)
37.00201592,37.60283806,Down and Out in Paris and London
28.39420915,-30.42002095,The Four Loves
20.06084097,-26.22011761,Henry and June: From \
-53.08881447,22.68317092,Homage to Catalonia (Harvest Book)
-28.79854273,56.68968757,If on a Winter's Night a Traveler
-76.24394884,23.95645277,In Love
27.7958196,-40.88386949,In Search of Our Mothers' Gardens: Womanist Prose
-27.16861234,44.1517278,Invisible Cities (A Harvest/Hbj Book)
-66.12853732,-33.24321297,The Little Prince
-9.445510294,-47.47566126,Mrs. Dalloway
-7.290061807,59.7197288,Mrs Dalloway
-0.008467718,565 -18.715102271,6797 The Nine Tailors
47.98752242,-0.760686619,"3 Old Possum's Book of Practical Cats, Illustrated Edition"
-0.023780091,03 -20.6637522055,703 Orlando: A Biography
-41.74221562,-50.99516033,A Passage to India
-33.92253743,57.34933146,A Room of One's Own
-22.92306799,-63.77950822,"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone"
-14.80719116,55.54210344,Till We Have Faces: A Myth Retold
5.906180734,-3.75244943,To the Lighthouse
-9.74269152,-48.85489382,To the Lighthouse
0.716916375,-16.1741461,The Waves
-35.62185689,-33.02544043,You Can't Keep a Good Woman Down
58.29278038,47.09149375,"Frankenstein: Or, the Modern Prometheus (World's Classics)"
-55.06139221,35.91707448,Pride and Prejudice (World's Classics)
22.04752016,12.97928523,Sense and Sensibility (World's Classics)
67.90797512,-13.88595002,Pride and Prejudice (Oxford World's Classics)
56.15522795,-25.97822102,The Selfish Gene
1.915706018,-34.15603468,Dreams of Trespass: Tales of a Harem Girlhood
1.228815783,2.366390354,Iron John: A Book About Men
-26.16371379,-12.66915291,Mama Makes Up Her Mind: And Other Dangers of Southern Living
-36.22802387,-23.84327424,"The Elements of Style, Fourth Edition"
-6.024034283,37.20616995,"A River Runs Through It, and Other Stories"
-4.560820214,12.28306804,Their eyes were watching God: A novel
-18.19631009,3.596804413,Two Towers Rings Uk
27.95484138,-47.93204191,How to Lose Friends
22.14506262,-6.263036245,How to Lose Friends
26.39177691,57.46482694,The Little Mermaid
-37.92075989,37.32443444,101 Dalmatians
-28.08880745,-27.16885379,Aladdin (A Little golden book)
30.34079457,38.02944792,Just Me and My Dad (Golden Look-Look Book)
1.038066083,10.34387981,Disney's The Lion King (A Golden Look-Look Book)
43.13260086,-4.836338939,Disney's the Lion King (Little Golden Book)
66.96082535,1.657482685,Winnie the Pooh and the Honey Tree (Little Golden Books)
29.30810321,-25.69407457,The Grand and Wonderful Day (Little Golden Book)
15.03207074,-55.89472096,The Purpose-Driven Life: What on Earth Am I Here For?
-37.98426338,44.90350961,The Case for Christ:  A Journalist's Personal Investigation of the Evidence for Jesus
65.30628914,35.23349504,Eli
10.94913454,-61.34707537,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity
39.7656914,39.34248037,Silence of the Lambs
7.972760425,-32.81483275,September
-60.60973823,13.06915417,Confessions of a Failed Southern Lady
9.339252552,-33.86607727,Generation X: Tales for an Accelerated Culture
-70.40597331,-34.67474033,Every Living Thing
-36.81833341,53.85106482,Route 66 Postcards: Greetings from the Mother Road
-8.218713236,1.135250014,Travels With Lizbeth
24.27309807,52.96013646,Women of the Silk : A Novel
71.02780002,2.532960907,James Herriot's Cat Stories
-27.45729664,-45.67283008,The Bird Artist
-3.579867097,4.516511983,Coming Home
28.66643902,35.52009587,The Persian Pickle Club
4.363980533,-46.1623698,The Invisible Circus : A Novel
20.20039894,64.01239059,Wonder Boys : A Novel (Bestselling Backlist)
11.11489507,45.01743243,The Samurai's Garden : A Novel
-14.78731552,48.40921328,James Herriot's Favorite Dog Stories
-61.04911399,14.36703371,The Persian Pickle Club
-14.69817975,29.64052964,Behind the Scenes at the Museum : A Novel
-23.87237561,59.29623603,The Far Pavilions
-59.00068519,6.842699812,The Winter King: A Novel of Arthur (The Warlord Chronicles: I)
32.1879188,25.04085117,The Red Tent : A Novel
-71.10800583,-7.820965257,Bachelor Brothers' Bed
-16.85508893,-19.91405962,Tell Me Lies
-28.42838949,22.56937012,The Saskiad
14.54465627,29.05627248,Four to Score (A Stephanie Plum Novel)
-35.10160323,17.72424401,The Diary of Mattie Spenser
41.42661923,32.80777932,The Memoirs of Cleopatra: A Novel
-11.79850467,51.24600583,Used and Rare : Travels in the Book World
-39.67306636,-6.786017127,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers : A Novel"
-17.27431599,-4.007992434,Bachelor Brothers' Bed
59.17518695,37.07696844,The Red Tent (Bestselling Backlist)
11.92738976,50.49046785,Elegy for Iris
-4.424376965,-16.79592559,Night of Many Dreams : A Novel
-46.86008341,51.24165371,One Thousand White Women : The Journals of May Dodd: A Novel
24.98801083,-33.83748792,Quarantine : A Novel
22.36716589,-35.60746856,I Capture the Castle
5.230340858,-19.54212351,A Home at the End of the World: A Novel
-50.65053796,42.97925555,High Five (A Stephanie Plum Novel)
-15.70575164,-7.068593864,Emotionally Weird: A Novel
27.57446537,16.85212321,Hot Six (A Stephanie Plum Novel)
-36.66679004,0.850761322,Hemingway's Chair
7.421927219,-2.472772201,Monica's Story
74.0860477,20.44989108,Birds of America : Stories
16.28508526,11.97219082,The Unexpected Guest
29.03207084,-55.68006194,The Hours : A Novel
4.029624917,40.68028435,We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda
15.06797241,-18.1697323,Winter Solstice
14.15880423,-6.022481369,The Phantom of Manhattan
-7.213239585,-24.28178841,Naked Came the Phoenix: A Serial Novel
62.60467439,-8.998712751,Fast Women
17.13003398,46.15655948,The Country Life
-28.85757616,-8.291484253,Welcome to Temptation
65.3773099,-2.375068076,The Cassandra Compact: A Covert-One Novel
-52.86056858,-30.65570365,The Prometheus Deception
-3.092583057,-3.638721635,The Ground Beneath Her Feet : A Novel
0.273961873,-10.18968469,A Prayer for the Dying
-23.71583859,6.650106733,Female Intelligence
3.107527618,-56.40799954,Looking for Alaska
-60.19380073,-19.00347535,Digital Fortress : A Thriller
12.77301538,2.373793845,Timbuktu : A Novel
-41.26506857,11.48301246,"Robert Ludlum's the Hades Factor (Ludlum, Robert, Covert-One Novels.)"
58.18105824,-36.67319039,Seven Up (A Stephanie Plum Novel)
-22.65344736,-34.72813149,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
-23.55050477,-71.20041851,To the Nines: A Stephanie Plum Novel
-20.52956549,-54.98409313,Headlong (Bestselling Backlist)
17.92599273,-9.640018114,Sellevision : A Novel
21.34562831,-2.780851147,The Perfect Elizabeth : A Tale of Two Sisters
-11.88348282,-40.3049682,Dry: A Memoir
57.80587899,-9.681589689,Round Ireland With a Fridge
16.61716232,45.44133804,Being Dead : A Novel
-13.29347948,32.4547782,The Sigma Protocol
62.08457688,-5.13936969,The Nanny Diaries: A Novel
51.61419436,-40.80330528,Steppenwolf: A Novel
36.73430654,33.5873564,The Ghost of Hannah Mendes
57.40358169,-14.25796525,The Amazing Adventures of Kavalier
18.76328032,23.99289858,Joe College : A Novel
-34.08700271,32.53635929,Saucer
2.636987221,-11.80281702,Running with Scissors
-36.17571,8.218721621,Faking It
54.70808088,-31.24565514,Feeling Sorry for Celia : A Novel
2.644974271,8.281272205,The Lecturer's Tale : A Novel
-25.02320261,1.438943625,Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover))
22.42921613,70.9015602,The Christmas Shoes
58.96429638,15.32510925,Ten Big Ones: A Stephanie Plum Novel
-57.78713724,9.602299439,Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel)
-42.20381437,14.70844216,If Chins Could Kill : Confessions of a B Movie Actor
3.672528272,-55.80812238,The Nanny Diaries: A Novel
-38.18996409,-9.474574846,The Good Sister
57.91928225,55.99325325,Bet Me
27.84515654,29.55910801,The Hours: A Novel
-26.41857829,5.182968593,Visions of Sugar Plums
-12.22308645,-9.843422361,The Minotaur Takes a Cigarette Break: A Novel
74.4056076,-20.19214258,"Plane Insanity: A Flight Attendant's Tales of Sex, Rage, and Queasiness at 30,000 Feet"
8.163683738,-21.66376954,McCarthy's Bar: A Journey of Discovery In Ireland
-10.95355912,17.94678343,"The Pianist: The Extraordinary True Story of One Man's Survival in Warsaw, 1939-1945"
-36.69891189,28.37832177,The Dirty Girls Social Club: A Novel
-53.79958849,18.74001338,Atkins for Life: The Complete Controlled Carb Program for Permanent Weight Loss and Good Health
-12.53063049,-7.490625835,Dreaming Water
45.4344229,32.36561325,I Capture the Castle
-36.1459681,24.75655534,The Red Hat Club
-5.763007515,7.284346892,Paranoia : A Novel
-2.527471652,37.58537608,A Good House
33.70693765,36.16326028,I Thought My Father Was God: And Other True Tales from NPR's National Story Project
-27.4917556,-31.40779841,Eva Moves the Furniture: A Novel
-3.175098782,-46.09080485,The Good German
-38.53921431,-40.01750276,The Corrections: A Novel
-0.637321811,1 -22.01257058089,"90 No Logo: No Space, No Choice, No Jobs"
5.542255606,-17.71871998,Complications: A Surgeon's Notes on an Imperfect Science
74.68802921,-19.72044162,The Book of Illusions: A Novel
20.65569338,-29.77118477,Middlesex: A Novel
11.02534425,59.11729217,Running with Scissors: A Memoir
-20.82072141,40.40660148,Child of My Heart : A Novel
38.06668074,45.48745165,Shadow Baby (Today Show Book Club #14)
56.48025564,20.83289971,Dry : A Memoir
38.49399707,-32.76957742,Lord of Chaos : Book Six of 'The Wheel of Time' (Wheel of Time)
-24.91688352,-38.38371381,A Crown of Swords : Book Seven of 'The Wheel of Time' (Wheel of Time)
-28.0078546,-25.20306304,The Moon Is a Harsh Mistress
10.97052398,32.0476098,"Winter's Heart (The Wheel of Time, Book 9)"
-72.52532449,23.64000619,I Am Legend
-22.38218352,-37.32325105,Legends: Short Novels by the Masters of Modern Fantasy
6.432117715,-74.69624085,The Tooth Fairy
-27.64242531,7.54833154,Hell House
5.315797222,7.207590289,White as Snow (Fairy Tale Series)
27.21349012,26.58148052,The Light of Other Days
-40.42843155,-1.344498284,The Land of Laughs : A Novel
-18.54223405,9.97559589,Moonheart (Newford)
-42.73493353,51.0212039,James Herriots Dog Stories
-2.401031744,11.76105819,Isak Dinesen: The Life of a Storyteller
-3.315335045,-19.82671928,Hot Flashes
-66.02092625,42.83764361,Deadly Medicine
66.99420101,-39.89369943,Blue Bedroom
17.58418531,-11.771987,Probable Cause
47.03274341,-23.54109226,Silence of the Lambs
34.31454745,-37.53490294,September
-46.57043833,8.735730949,Voices in Summer
-14.78973475,65.58253806,James Herriot's Dog Stories
-28.59713195,-19.57587518,Not Without My Daughter
5.396267938,41.84517325,Blue Bedroom and Other Stories
-46.51119805,-22.67416799,The Carousel
-7.978149095,51.92271865,"Unanswered Cries : A True Story Of Friends, Neighbors, And Murder In A Small Town"
-21.09169192,-11.90801226,Shadow of a Doubt
-34.98322609,-19.5713695,Flowers in the Rain
24.50709451,2.527211445,The Choice
-10.2741501,-0.566502038,9 Undercurrents
-4.340365277,-53.80460656,The Black Echo (Detective Harry Bosch Mysteries)
34.05900587,-54.00378347,Every Living Thing
-14.53431067,58.63237894,The Ice House
14.80399689,-21.96653625,Practical Demonkeeping: A Comedy of Horrors
-12.56552995,-15.10097131,In the Presence of Enemies
52.8936212,-41.10375923,A Simple Plan
-48.80413835,-57.10354428,The Black Ice (Detective Harry Bosch Mysteries)
-26.62010568,25.54487718,The Sculptress (Sculptress)
-17.88343217,-14.40962525,The Indictment
10.47581613,22.69422086,Tully
33.69500939,43.15571603,River God
12.44013511,-68.83639657,Devil's Prize
-40.22400848,34.43656036,The Concrete Blonde (A Harry Bosch Novel)
28.40428794,9.450660889,The Heart of Justice (Heart of Justice)
-7.563469861,-15.49323057,White Shark
-19.27352846,57.39291489,The Scold's Bridle
-6.255736946,46.00909639,Dangerous Minds : They Were Problem Kids With One Last Chance . . . Her
-30.97944263,30.88721808,Knots and Crosses (Detective John Rebus Novels)
-1.734713411,32.73336027,Seventh Scroll
-21.20632405,18.52463099,Coming Home
8.758282457,41.67661813,The Last Coyote (Last Coyote)
-49.74072871,41.39236689,Watch Me
-39.31865553,-68.36279219,Pandora's Clock
-11.92106696,13.30768202,Innocence Undone
14.75659466,50.64899798,The Trickster
-4.424104699,-19.50851967,The Shell Seekers (Shell Seekers)
-21.56703158,5.587819188,The Center (Center)
-50.31478582,30.19663425,Nothing but Velvet
-15.3929113,1.199439378,The Judgment (Judgement)
-57.00962137,-32.1979411,Medusa's Child
-37.88064349,65.68433859,Neanderthal: A Novel
-62.28924369,17.18832147,Trunk Music (Detective Harry Bosch Mysteries)
35.99485232,30.42109362,Birds of Prey
-20.40431856,30.71025053,The Girl With the Botticelli Eyes
-16.78403027,7.901004916,The Deception
13.46061382,-34.96211291,The Climb: Tragic Ambitions on Everest
-18.98552851,5.948636201,All Creatures Great and Small
18.64674821,45.72829647,Denial (Frank Clevenger)
-66.36754858,-6.907322395,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
27.30663811,6.382490979,All Things Bright and Beautiful (All Things Bright
24.19358954,33.05022517,The Rival (Rival)
8.162494925,-16.19713271,The Last Hostage (Last Hostage)
7.222216505,-2.436869202,Wicked Promise (Wicked Promise)
12.86820114,25.8284704,All Things Wise and Wonderful (All Things Wise
30.53615912,29.53566837,Tell Me Lies (Tell Me Lies)
-27.63349707,29.41563995,Four To Score (A Stephanie Plum Novel)
45.00431312,-19.40754285,Eleven Hours
-14.65166778,-0.976308922,6 Lords of Light
13.13028649,-28.80911623,Canapes for the Kitties
-45.21244901,5.465136943,Body Language (A Thorn Mystery)
30.44752344,-17.23383552,A Cold Day in Paradise (Alex McKnight Mysteries (Paperback))
-38.40301859,8.801142289,The Concubine's Tattoo (A Sano Ichiro Mystery)
47.19241338,-46.75604717,Nice
29.83954803,21.95353126,Fortunes of War
12.77298591,33.75103509,Zen and the Art of Murder (St. Martin's Minotaur Mysteries)
-42.12364254,6.003687759,Black Coffee: A Hercule Poirot Novel (Hercule Poirot Mysteries (Paperback))
12.17725917,-29.06625064,Incident at Twenty-Mile
31.8791631,-44.01809411,Circle of Stones
-2.599837049,30.74803047,Crazy for You
40.97810076,-20.53073122,Ice Station
-65.41025553,-6.711235324,High Five (A Stephanie Plum Novel)
15.07764008,-53.07442463,Sis Boom Bah
30.46555064,-0.368182856,9 Cuba (A Jake Grafton Novel)
37.26333488,33.72888895,The Cold Truth
-20.31962099,-35.75945415,Monsoon (A Courtney Family Adventure)
13.23412324,8.655323151,An Ocean Apart
-25.09689692,40.72056205,Robert Ludlum's The Hades Factor
4.933071969,3.964406317,The Third Heiress
-30.08712846,34.60070472,Welcome to Temptation
-0.615577933,9 -3.635375377269,50 The Samurai's Wife (A Sano Ichiro Mystery)
-10.93764596,59.01897456,The Lighthouse Keeper
7.970497309,3.462711569,Rough Draft (A Thorn Mystery)
15.22237353,18.11007367,Boy in the Water
-5.110378936,10.92511251,The Phantom of Manhattan
12.03560131,27.46091056,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
-10.52619399,-22.79074962,Got Your Number
-36.98050543,-22.04411752,K-Pax
-31.83942524,-39.81370334,A Conventional Corpse : A Claire Malloy Mystery (A Claire Malloy Mystery)
-32.98639057,-0.246208051,0 The Church of Dead Girls
11.10782009,3.537628368,House of Dreams
-55.08648811,-30.68248007,Let Me Whisper In Your Ear
9.549674141,-13.79473594,Deadly Pleasure
11.91249879,40.18937687,Name Dropping : What If Two Very Different Women Had The Same Exact Name?
20.93157537,20.43335647,The Prometheus Deception
15.86917654,-52.94213104,Hong Kong : A Jake Grafton Novel (A Jake Grafton Novel)
19.58474065,-42.79150563,Winter Solstice
6.13566918,2.098829925,Afterburn
-18.51059533,-9.229178009,Falling for You
30.57185721,-16.81774469,Unforgivable
16.83944967,70.33866669,Now You See Me
-40.4937501,26.17042134,The Eye of the Tiger
-22.11114559,-10.91053554,Heartless
-75.73166496,-30.65110865,And Then There Were None : A Novel
-27.36083035,-41.24471235,The Man in the Brown Suit (St. Martin's Minotaur Mysteries)
-26.64919005,27.36115153,The Tin Collectors : A Novel (A Shane Scully Novel)
-50.62999639,-8.184984207,A Place of Execution
-3.960973748,-34.98935115,Black Lotus (A Sano Ichiro Mystery)
-15.88828987,62.61677101,Female Intelligence
-9.052864713,31.78247907,Fantasy Lover
-64.04404818,0.332791296,Night Pleasures (Dark-Hunters)
-12.06178587,46.61330258,Seven Up (A Stephanie Plum Novel)
-8.702935967,62.60372681,Fast Women
-5.359972107,-27.7384321,Naked Came the Phoenix
-62.94497356,4.351842988,Warlock : A Novel of Ancient Egypt
26.68620483,-19.93433037,Temple
-44.3538246,14.05305692,Robert Ludlum's The Cassandra Compact (A Covert-One Novel)
-8.967328709,21.25576664,Close to You
7.619437369,20.20853665,"Abandoned Prayers: The Shocking True Story of Obsession, Murder, and 'Little Boy Blue'"
-19.37736741,-24.10708393,America : A Jake Grafton Novel (A Jake Grafton Novel)
-51.96803631,15.64761835,The Sigma Protocol
2.438128452,-60.72517389,Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel)
-5.675269711,-3.569694015,Deadly Affairs (A Francesca Cahill Romance)
-63.38341,7.594087102,Saucer
27.69836984,31.317358,Area 7
15.65887413,-75.21189969,Full House (Janet Evanovich's Full Series)
19.9379621,19.7818028,Full Tilt (Janet Evanovich's Full Series)
-3.195518913,-69.42430962,Full Speed (Janet Evanovich's Full Series)
-39.82625735,-34.75020941,Full Blast (Janet Evanovich's Full Series)
16.53619132,-15.55151017,I Think I Love You
-49.05966771,-22.05773043,In Harm's Way: The Sinking of the Uss Indianapolis and the Extraordinary Story of Its Survivors
48.47414926,-3.461023032,Killing the Shadows (St. Martin's Minotaur Mysteries)
-11.53999259,4.833611506,The Sunbird
3.927536324,9.846752779,Starting Over
76.34903458,-17.42178985,The Viking Funeral (A Shane Scully Novel)
-8.761226295,19.1180237,The Mermaids Singing (A Dr. Tony Hill )
17.73501191,-21.39719041,The Wire in the Blood (A Dr. Tony Hill )
6.959643352,40.25930328,Knock Me Off My Feet
4.687176253,-4.930747853,The Chase
0.604304781,15.62872787,Faking It
-7.976982232,13.8904916,Nobody Knows
-63.99476921,-6.38576137,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
6.057861486,37.88694376,Black for Remembrance
